,name,name_type,cas,source,smiles,y_true,pka_acid_1,pka_acid_2,pka_acid_3,pka_acid_4,pka_base_1,pka_base_2,pka_base_3,pka_base_4,α_acid_0,α_acid_1,α_acid_2,α_acid_3,α_acid_4,α_base_0,α_base_1,α_base_2,α_base_3,α_base_4
3916,"2-aminopropane-1,3-diol",IUPAC Name,534-03-2,ClassDataset_original,NC(CO)CO,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,7.8,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,4.512939635836774e-23,1.1335991837480222e-15,2.8474724084270034e-08,0.7152527306825722,0.2847472408427025
3917,(2R)-2-amino-3-{[(2R)-2-amino-2-carboxyethyl]disulfanyl}propanoic acid dihydrochloride,IUPAC Name,30925-07-6,ClassDataset_original,NC(CSSC[C@H](N)C(=O)[O-])C(=O)[O-].[Cl-].[Cl-].[H+].[H+],1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3918,2-amino-5-carbamimidamidopentanoic acid,IUPAC Name,74-79-3,ClassDataset_original,NC(N)=NCCCC(N)C(=O)[O-],1,10.0,10.0,10.0,10.0,0.0,0.0,9.2,11.6,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,1.5601646272172469e-15,3.9189563580282193e-08,0.984397330140932,0.0156016462721726,9.84397330140936e-07
3919,urea,IUPAC Name,57-13-6,ClassDataset_original,NC(N)=O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3920,"Phosphonium, tetrakis(hydroxymethyl)-, sulphate (2:1) (salt), polymer with urea.",,63502-25-0,ClassDataset_original,NC(N)=O.O=S(=O)([O-])O.OC[P+](CO)(CO)CO,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3921,Epinastine,IUPAC Name,80012-43-7,ClassDataset_original,NC1=NCC2c3ccccc3Cc3ccccc3N12.[Cl-].[H+],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3922,"trinitrobenzene-1,3,5-triamine",IUPAC Name,3058-38-6,ClassDataset_original,Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3923,"2-(1-amino-9,10-dioxo-9,10-dihydroanthracen-2-yl)-5H,10H-anthra[2,3-d][1,3]oxazole-5,10-dione",IUPAC Name,2379-79-5,ClassDataset_original,Nc1c(-c2nc3cc4c(cc3o2)C(=O)c2ccccc2C4=O)ccc2c1C(=O)c1ccccc1C2=O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3924,"Benzenamine, 2-chloro-4,6-dinitro-",IUPAC Name,3531-19-9,ClassDataset_original,Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3925,"3,3'-dichloro-5,5'-benzidine disulfonic acid",IUPAC Name,123251-96-7,ClassDataset_original,Nc1c(Cl)cc(-c2cc(Cl)c(N)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3926,"Benzenamine, 2,4,6-trichloro-",IUPAC Name,634-93-5,ClassDataset_original,Nc1c(Cl)cc(Cl)cc1Cl,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3927,"5-amino-2,4,6-triiodoisophthalic acid",IUPAC Name,35453-19-1,ClassDataset_original,Nc1c(I)c(C(=O)[O-])c(I)c(C(=O)[O-])c1I,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3928,"Trisodium 2,4-diamino-3,5-bis-[4-(2-sulfonatoethoxy)sulfonyl)phenylazo]benzenesulfonate",IUPAC Name,182926-43-8,ClassDataset_original,Nc1c(N=Nc2ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc2)cc(S(=O)(=O)[O-])c(N)c1N=Nc1ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc1.[Na+].[Na+].[Na+],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3929,"1,4-diamino-2,3-diphenoxy-9,10-dihydroanthracene-9,10-dione",IUPAC Name,6408-72-6,ClassDataset_original,Nc1c(Oc2ccccc2)c(Oc2ccccc2)c(N)c2c1C(=O)c1ccccc1C2=O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3930,"disodium 4,4'-diamino-9,9',10,10'-tetraoxo-9,9',10,10'-tetrahydro-1,1'-bianthracene-3,3'-disulfonate",IUPAC Name,6022-22-6,ClassDataset_original,Nc1c(S(=O)(=O)[O-])cc(-c2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3931,"2-Anthracenesulfonic acid, 1-amino-4-bromo-9,10-dihydro-9,10-dioxo-, sodium salt (1:1)",IUPAC Name,6258-06-6,ClassDataset_original,Nc1c(S(=O)(=O)O[Na])cc(Br)c2c1C(=O)c1ccccc1C2=O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3932,"2-Anthracenesulfonic acid, 1-amino-9,10-dihydro-9,10-dioxo-4-[[3-[[2-(sulfooxy)ethyl]sulfonyl]phenyl]amino]-, sodium salt (1:2)",IUPAC Name,2580-78-1,ClassDataset_original,Nc1c(S(=O)(=O)O[Na])cc(Nc2cccc(S(=O)(=O)CCOS(=O)(=O)O[Na])c2)c2c1C(=O)c1ccccc1C2=O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3933,"sodium 2-amino-4,6-dinitrobenzen-1-olate",IUPAC Name,831-52-7,ClassDataset_original,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-].[Na+],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3934,"Benzoic acid, 3-amino-4-chloro-",IUPAC Name,2840-28-0,ClassDataset_original,Nc1cc(C(=O)[O-])ccc1Cl,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3935,"2,4,5-trichloroaniline",IUPAC Name,636-30-6,ClassDataset_original,Nc1cc(Cl)c(Cl)cc1Cl,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3936,"2-amino-4,5-dichlorobenzene-1-sulfonic acid",IUPAC Name,6331-96-0,ClassDataset_original,Nc1cc(Cl)c(Cl)cc1S(=O)(=O)[O-],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3937,"disodium 8-amino-10-phenyl-12-(phenylamino)-5,10λ⁵-diazatetraphen-10-ylium-1,7-disulfonate",IUPAC Name,72749-80-5,ClassDataset_original,Nc1cc2c(cc1S(=O)(=O)[O-])nc1c3cccc(S(=O)(=O)[O-])c3c(Nc3ccccc3)cc1[n+]2-c1ccccc1.[Na+].[Na+],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3938,5-amino-2-[(E)-2-(4-amino-2-sulfophenyl)ethenyl]benzene-1-sulfonic acid,IUPAC Name,81-11-8,ClassDataset_original,Nc1ccc(/C=C/c2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3939,"Benzenamine, 2,4-dinitro-",IUPAC Name,97-02-9,ClassDataset_original,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3940,"Benzenamine, 2-chloro-4-nitro-",IUPAC Name,121-87-9,ClassDataset_original,Nc1ccc([N+](=O)[O-])cc1Cl,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3941,4-[bis(4-aminophenyl)methyl]aniline,IUPAC Name,548-61-8,ClassDataset_original,Nc1ccc(C(c2ccc(N)cc2)c2ccc(N)cc2)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3942,tris(4-aminophenyl)methanol,IUPAC Name,467-62-9,ClassDataset_original,Nc1ccc(C(O)(c2ccc(N)cc2)c2ccc(N)cc2)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3943,"[1,1'-Biphenyl]-4,4'-diamine, 3,3'-dichloro-",IUPAC Name,91-94-1,ClassDataset_original,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3944,"Benzenamine, 4,4'-methylenebis[2-chloro-",IUPAC Name,101-14-4,ClassDataset_original,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3945,4-[(4-aminophenyl)methyl]aniline,IUPAC Name,101-77-9,ClassDataset_original,Nc1ccc(Cc2ccc(N)cc2)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3946,4-[2-(4-aminophenyl)ethyl]aniline,IUPAC Name,621-95-4,ClassDataset_original,Nc1ccc(CCc2ccc(N)cc2)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3947,"3,4-dichloroaniline",IUPAC Name,95-76-1,ClassDataset_original,Nc1ccc(Cl)c(Cl)c1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3948,5-amino-2-chlorobenzene-1-sulfonic acid,IUPAC Name,88-43-7,ClassDataset_original,Nc1ccc(Cl)c(S(=O)(=O)[O-])c1,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3949,"Benzenamine, 4-chloro-",IUPAC Name,106-47-8,ClassDataset_original,Nc1ccc(Cl)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3950,4-chloro-2-(2-chlorobenzoyl)aniline,IUPAC Name,2958-36-3,ClassDataset_original,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3951,"Benzenamine, 2,4-dichloro-",IUPAC Name,554-00-7,ClassDataset_original,Nc1ccc(Cl)cc1Cl,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3952,"3',4'-dichloro-5-fluoro-[1,1'-biphenyl]-2-amine",IUPAC Name,877179-04-9,ClassDataset_original,Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3953,"2-chlorobenzene-1,4-diamine",IUPAC Name,615-66-7,ClassDataset_original,[N-]c1ccc([N-])c(Cl)c1.O=S(=O)([O-])[O-],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3954,"1,4-Benzenediamine",IUPAC Name,106-50-3,ClassDataset_original,Nc1ccc(N)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,5.7,5.7,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,6.183730022639931e-19,1.5532827539987727e-11,0.0003901669874067,0.0195546713071069,0.9800551616899534
3955,"Benzene-1,4-diammonium sulphate",,16245-77-5,ClassDataset_original,Nc1ccc(N)cc1.O=S(=O)(O)O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3956,4-[(E)-2-phenyldiazen-1-yl]aniline,IUPAC Name,60-09-3,ClassDataset_original,Nc1ccc(N=Nc2ccccc2)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3957,"3-Morpholinone, 4-(4-aminophenyl)-",,438056-69-0,ClassDataset_original,Nc1ccc(N2CCOCC2=O)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3958,4-amino-N-(4-aminophenyl)benzene-1-sulfonamide,IUPAC Name,16803-97-7,ClassDataset_original,Nc1ccc(Nc2ccc(S(N)(=O)=O)cc2)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3959,5-amino-2-anilinobenzenesulfonic acid,IUPAC Name,91-30-5,ClassDataset_original,Nc1ccc(Nc2ccccc2)c(S(=O)(=O)[O-])c1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3960,"1,4-Benzenediamine, N1-phenyl-",IUPAC Name,101-54-2,ClassDataset_original,Nc1ccc(Nc2ccccc2)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3961,2-[(4-amino-2-nitrophenyl)amino]ethan-1-ol,IUPAC Name,2871-01-4,ClassDataset_original,Nc1ccc(NCCO)c([N+](=O)[O-])c1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3962,4-aminophenol,IUPAC Name,123-30-8,ClassDataset_original,Nc1ccc(O)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3963,4-amino-3-nitrophenol,IUPAC Name,610-81-1,ClassDataset_original,Nc1ccc(O)cc1[N+](=O)[O-],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3964,4-(4-aminophenoxy)aniline,IUPAC Name,101-80-4,ClassDataset_original,Nc1ccc(Oc2ccc(N)cc2)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3965,"2-(2,4-diaminophenoxy)ethan-1-ol dihydrochloride",IUPAC Name,66422-95-5,ClassDataset_original,Nc1ccc(OCCO)c(N)c1.[Cl-].[Cl-].[H+].[H+],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3966,4-(4-aminobenzenesulfonyl)aniline,IUPAC Name,80-08-0,ClassDataset_original,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3967,"3,4-diaminobenzenesulfonic acid",IUPAC Name,7474-78-4,ClassDataset_original,Nc1ccc(S(=O)(=O)O)cc1N,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3968,4-aminobenzenesulfonamide,IUPAC Name,63-74-1,ClassDataset_original,Nc1ccc(S(N)(=O)=O)cc1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3969,"5-amino-2,3-dihydro-1H-1,3-benzodiazol-2-one",IUPAC Name,95-23-8,ClassDataset_original,Nc1ccc2[nH]c(=O)[nH]c2c1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3970,"9,10-Anthracenedione, 2-amino-",IUPAC Name,117-79-3,ClassDataset_original,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3971,"1,5-Naphthalenedisulfonic acid, 2-amino-",IUPAC Name,117-62-4,ClassDataset_original,Nc1ccc2c(S(=O)(=O)[O-])cccc2c1S(=O)(=O)[O-],0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3972,"sodium 3-[(E)-2-[(2Z)-17-amino-6-nitro-8,21-bis[(sodiooxy)sulfonyl]-10,12-dioxa-2,3-diaza-11-chromatetracyclo[11.8.0.0⁴,⁹.0¹⁴,¹⁹]henicosa-1(21),2,4(9),5,7,13,15,17,19-nonaen-18-yl]diazen-1-yl]-2-hydroxy-5-[(sodiooxy)sulfonyl]benzoate",IUPAC Name,72252-58-5,ClassDataset_original,Nc1ccc2c3c(c(S(=O)(=O)O[Na])cc2c1/N=N/c1cc(S(=O)(=O)O[Na])cc(C(=O)O[Na])c1O)/N=N\c1cc([N+](=O)[O-])cc(S(=O)(=O)O[Na])c1O[Cr]O3,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3973,6-aminonaphthalene-2-sulfonic acid,IUPAC Name,93-00-5,ClassDataset_original,Nc1ccc2cc(S(=O)(=O)[O-])ccc2c1,1,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3974,3-(trifluoromethyl)aniline,IUPAC Name,98-16-8,ClassDataset_original,Nc1cccc(C(F)(F)F)c1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
3975,"Benzenamine, 3-chloro-",IUPAC Name,108-42-9,ClassDataset_original,Nc1cccc(Cl)c1,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.99748811356859,0.002505576858065,6.293724512877999e-06,1.580912120755755e-08,3.971071705535432e-11,2.511886331509541e-30,6.309573193613216e-23,1.584893129365367e-15,3.9810715470456376e-08,0.9999999601892828
